FID,Y,X,Province,School_Nam
9143,27.797287957399998,66.586406691099995,Balochistan,GGPS Kanak Khuzdar
9144,27.502013467699999,66.157161297599998,Balochistan,GGHS Hazar Ganji
9145,30.540658185700000,67.486141136900002,Balochistan,GGPS Asad Khan Tangi
9146,29.525788961500002,68.132301222600006,Balochistan,GGPS Muhallah Rahozai Tali
9147,30.382543745200000,68.804554646400007,Balochistan,GGPS Rehman Kach
9148,26.261829561399999,66.334649902600006,Balochistan,GGMIDS  Muhammad Sadiq Gullani Bela
9149,26.282635734900001,66.279660897100001,Balochistan,GGMIDS Muredani
9150,25.284967094700001,62.713454309399999,Balochistan,GGMIDS Kapper
9151,25.363083314400001,62.761948090099999,Balochistan,GGPS Faqir Abad
9152,26.706593663900001,64.051286413400007,Balochistan,GGPS Fateh Ali Bazar
9153,28.029183846100000,66.422132181699993,Balochistan,GGPS Abi Noghay
9154,30.394359725200001,67.738179966299995,Balochistan,GGPS Sparee Gut Niaz Muhammad
9155,30.026703386400001,69.217018276000005,Balochistan,GGPS Hosri Sultan Muhammad Duki
9156,30.114325152199999,69.932813478000000,Balochistan,GGPS Kalo Khan Halwani
9157,30.079502638699999,69.890030738500002,Balochistan,GGPS Haji Dadhan Qasmani
9158,29.934656311000001,69.465730632399996,Balochistan,GGPS Shah Ahmed Jahandan
9159,31.346606733300000,69.477142410499994,Balochistan,GBPS Madrassa Mufta-Ul-Aloom
9160,31.566927610299999,69.707130462400002,Balochistan,GBPS Zarkai Lanoawar
9161,26.298643655999999,63.197938485100003,Balochistan,GGMIDS  Koshk Buleda
9162,31.552505204700001,69.359237998799998,Balochistan,GGPS Tora Dargha
9163,31.418658255099999,69.779587600100001,Balochistan,GGMIDS Zandi Malozai
9164,31.560640212100001,69.710485368999997,Balochistan,GGPS Killi Kazha Malezai
9165,31.454614928100000,69.475572759700000,Balochistan,GGMIDS Viala  Shairak
9166,31.280395684399998,69.434298745800007,Balochistan,GGPS Shabozai
9167,31.438103460699999,69.409437977300001,Balochistan,GGPS Qillah Akhtar Khan
9168,31.017336582700000,69.221967301399999,Balochistan,GGPS Aghbara Utmanzai
9169,31.481885209300000,69.331813423200003,Balochistan,GGPS Maina Walla Akram
9170,31.461235783199999,69.351663750699998,Balochistan,GGHS Viala  Akram (Killi Taraki)
9171,31.240403621599999,69.498551892500004,Balochistan,GGPS Sadozi Babar
9172,31.180647906600001,69.341462903899995,Balochistan,GGPS Warsak
9173,31.489563500999999,69.801776536999995,Balochistan,GGMIDS Khanki Zarif
9174,31.125556311699999,69.290240397199995,Balochistan,GGPS Shinkai Ghundi
9175,31.346060280400000,69.468299770599998,Balochistan,GGPS Haizai Colony Zhob
9176,30.536657169200002,67.485423665599996,Balochistan,GGMIDS Abdul Manan Tangi
9177,30.482652007300000,67.356829473399998,Balochistan,GGPS Killi Ismail Ahmadoon
9178,30.450404814700001,67.498708659000002,Balochistan,GGPS Kan Depot
9179,30.454285976100000,67.509932771699994,Balochistan,GGPS Kan Banglow
9180,30.465289849600001,67.582937224800006,Balochistan,GGMIDS Shar-E- Kawas
9181,30.469373942099999,67.586550526799996,Balochistan,GGPS Killi Hospital Kawas
9182,30.159341382899999,67.021371920999997,Balochistan,GBPS Achakzai Colony Pashtoon Abad
9183,30.178965990599998,67.017078742600006,Balochistan,GBPS Faiz Abad Tin Town Quetta
9184,30.201133209399998,66.791356715199996,Balochistan,GGHS Khany Zai Aghbarg
9185,30.155231290400000,67.020568359400002,Balochistan,GGPS New Muslim Ittehad Colony
9186,30.166746460300001,67.014042649299995,Balochistan,GGPS Pashtoon Abad Galli No 11.
9187,30.104686226900000,66.972297864500007,Balochistan,GGPS Killi Muhammad Shahi
9188,30.186689331699998,67.011071239900005,Balochistan,GGPS Muhammad Khail Panjpai
9189,28.644441780000001,69.185084410000002,Balochistan,GBPS Killi Jani Khan(Machi Gorani)
9190,28.952353357500002,69.050421832100000,Balochistan,GBPS Killi Wali Muhammad
9191,28.631272245700000,69.176349974700003,Balochistan,GBPS Bugti Colony Sui
9192,28.642109009999999,69.199287290000001,Balochistan,GBPS Killi Rahim Dad
9193,28.966057335399999,69.389408739499999,Balochistan,GGPS Killi Sobdar Khan
9194,28.619090042500002,69.179417773300003,Balochistan,GGPS Killi Jangi Khan Denari
9195,28.640798468700002,69.203370817700005,Balochistan,GGPS Killi Shahbaig
9196,29.347049834300002,69.628499746399996,Balochistan,GGPS Killi Mohboob   Ali
9197,29.459687501299999,69.580723979200002,Balochistan,GGPS Killi Washin Khan
9198,29.031306003200001,69.153727703900003,Balochistan,GGPS Hindu Muhallah
9199,28.621844039999999,69.184468710000004,Balochistan,GGPS Shakh Colony Sui
9200,30.906884574399999,66.417340022399998,Balochistan,GBMIDS Madrassa Tehfuzu Quran Mirza Khan
9201,30.653141902400002,66.410758477800002,Balochistan,GBPS Mandao Dabri
9202,30.831242036599999,66.863946096700005,Balochistan,GBPS Aziz Ullah Arambi
9203,30.609594140999999,66.582936608099999,Balochistan,GBPS Muhammad Karim Ghibzai
9204,30.711805250600001,66.748181218699997,Balochistan,GBPS Muhammad Amin Mujak
9205,30.927716455900001,66.451007324700001,Balochistan,GBHS Khairo Jan Baghicha Chaman
9206,30.748656360500000,66.735297153700003,Balochistan,GGPS Killi Muhammad Ayub Masezai
9207,27.931947925599999,65.798757039799995,Balochistan,GBPS Killi Abdul Rehman
9208,30.856087097600000,70.187049675899999,Balochistan,GGPS Firqa Khidrani Durag
9209,30.832626338699999,69.926500664700001,Balochistan,GGPS Ghuryana Jadeed
9210,30.839554619299999,69.927500965700006,Balochistan,GGPS Ghuryana Qadeem
9211,30.365401829400000,69.862276481899997,Balochistan,GGPS Haji Allah Bakhsh Rarasham
9212,30.595755977600000,70.065311373800000,Balochistan,GGPS Andurpur Parang
9213,30.584855683499999,70.052348603499993,Balochistan,GGPS Andarpur Churoo
9214,30.410585363399999,69.968074443700004,Balochistan,GGHS Berg Pusht
9215,30.856752308299999,70.187560961499997,Balochistan,GGPS Mathain Durag
9216,30.858524316499999,70.188564458599998,Balochistan,GGPS Road Durg Shaikhan
9217,28.324330071900000,67.375371317299994,Balochistan,GGPS Chakarani (Comm
9218,28.527150494699999,67.481100589700006,Balochistan,GGPS Goth Pathan
9219,28.615870578300001,67.484921974000002,Balochistan,GGPS Muhallah Arain
9220,29.814149536100000,66.866628445399996,Balochistan,GGMIDS Debala
9221,29.764402382800000,66.822244417400000,Balochistan,GGPS Kalozai
9222,29.783474073800001,66.840940505399999,Balochistan,GGPS Zalli
9223,29.795920555500000,66.850910468099997,Balochistan,GGPS Siapad
9224,29.884419774800001,66.865479016099997,Balochistan,GGPS Karaiz Kalan
9225,29.790718191900002,66.832759664099996,Balochistan,GGPS Bacha Abad
9226,29.905270650399999,66.757812248500002,Balochistan,GGPS Irshad Abad
9227,29.867994377599999,66.810395893999996,Balochistan,GGPS Jehoon (Aziz Abad)
9228,29.673568530299999,66.767125258199997,Balochistan,GGMIDS Mursal
9229,29.821426186699998,66.989583921299996,Balochistan,GGPS Umar Dhoor
9230,29.087175221399999,66.576636456700001,Balochistan,GGPS Malki
9231,28.550304549600000,66.285765462699999,Balochistan,GGPS Killi Nichari Bandokhai
9232,29.397884172600001,66.624171735600001,Balochistan,GGPS Rengi Zahir Abad
9233,29.054183570700001,66.587282349099993,Balochistan,GGPS Yalo
9234,29.028229842599998,66.590940054900003,Balochistan,GGPS Rais Took
9235,29.004749892700001,66.596923663499993,Balochistan,GGPS Khaliq Abad Zawa
9236,29.024595480599999,66.581933108900003,Balochistan,GGHS Khail
9237,28.453582801500001,66.245337386599999,Balochistan,GGPS Dun
9238,29.031317182199999,66.592457396000000,Balochistan,GGPS Dodki Kalat Sh: Muhalla Giawan
9239,29.766433314000000,69.464150504800003,Balochistan,GGPS Sher Muhammad
9240,30.175235190599999,69.694136493599999,Balochistan,GGPS Abdul Rehman Durkhani
9241,30.155850886900001,69.955411213199994,Balochistan,GGPS New Mehani Kachi
9242,29.906146449900000,69.560735193200003,Balochistan,GGPS Hayat Khan Chappri  Hussiani
9243,29.868119144300000,69.554489409300004,Balochistan,GGMIDS Doda Khan Qasmani
9244,29.938521476999998,69.600881290399997,Balochistan,GGMIDS Jamshare Qasmani
9245,30.052121819200000,69.922557045600001,Balochistan,GGPS Umar Shah Rakhani
9246,30.029423867199998,69.901497625999994,Balochistan,GGPS Zadin Rakhani
9247,29.898829365099999,69.529249749800002,Balochistan,GGPS Mahalla Saddiqani
9248,30.154793123800001,69.956808910099994,Balochistan,GGPS Basti Maroor
9249,30.250988220400000,70.008083884700000,Balochistan,GGPS Aziz Abad Khur Buzdar
9250,30.585823879199999,66.973805066899999,Balochistan,GGPS Mulla Abbas Sangar
9251,30.717418509200002,66.985812081199995,Balochistan,GBPS Qandil Barazai
9252,30.705209854700001,67.345476734800002,Balochistan,GBPS Baghdad
9253,30.971899300000000,67.375965019999995,Balochistan,GBPS Shapana Talari
9254,30.435773600000001,67.062292080000006,Balochistan,GBPS Mulla Khail
9255,30.655592246000001,66.908380126899999,Balochistan,GBPS Madrassa Rehmania Karbala
9256,30.789214220800002,67.245018058499994,Balochistan,GBPS Abdul Razaque Suleman Khail
9257,30.619707773799998,66.922778492700004,Balochistan,GBPS Haekal Zai Mahal Tangai
9258,30.585838775799999,66.973809904299998,Balochistan,GBPS Mulla Abbas Sangar
9259,28.456237317500001,68.601376715499995,Balochistan,GGPS Juma Khan Khosa
9260,28.451038645299999,68.554676857100006,Balochistan,GGPS Nisar Ahmed Khosa
9261,28.410937298000000,68.428748789699995,Balochistan,GGPS Ghulam Akbar Khosa
9262,28.434775524900001,68.411680559299995,Balochistan,GGPS Sharbat Khan Khosa
9263,28.436673563199999,68.864002194299999,Balochistan,GGMIDS Shah Muhammad Nandwani
9264,28.457028142700000,68.519606827600001,Balochistan,GGPS Qamber Wahi
9265,28.378915451600001,68.286802329400004,Balochistan,GGMIDS Allahabad
9266,28.432379093500000,68.450067254600000,Balochistan,GGPS Bostan
9267,28.626749549199999,68.508880600799998,Balochistan,GGPS Nasar Ud Din Khalani
9268,28.324822100700001,68.284804295000001,Balochistan,GGPS Sohni Pur
9269,28.197495178099999,67.929009222700003,Balochistan,GGPS Muhammad Ali Umrani
9270,28.000629376500001,67.883243900500005,Balochistan,GGPS Doda Khan Sial
9271,28.285050530800000,68.177042185999994,Balochistan,GGPS Naib Karam Khan
9272,29.487899853599998,67.638727664499996,Balochistan,GGPS Rind Ali Zerena
9273,27.001294478100000,64.112937735399996,Balochistan,GBPS Killi Shahoo Bazar Garmakan
9274,30.304641953800001,67.520935205300006,Balochistan,GGPS Dargai Zardalo
9275,30.142087380300001,67.843504919500006,Balochistan,GGPS Killi Kanoki Naqis
9276,29.434254286500000,67.985116504900006,Balochistan,GGPS Mal Gorchani
9277,30.113918755899999,67.868057909599997,Balochistan,GGPS Killi Bahadur Abad
9278,26.032232292400000,63.350601652899996,Balochistan,GGPS  Gowaniki Shahrag
9279,25.502745433899999,63.269360824600000,Balochistan,GGPS Sardasht
9280,25.169802713399999,62.333213730600001,Balochistan,GGHS Shambay Ismai
9281,25.240350183899999,62.397148982700003,Balochistan,GGMIDS Shinkani Dar
9282,25.455871381600002,62.005852310300000,Balochistan,GBPS  Mainshod
9283,25.496904795199999,62.698918276000001,Balochistan,GGPS Ahmed Bazar Rakani
9284,30.419210973100000,69.042967910200005,Balochistan,GBPS Killi Chapri
9285,30.340579493600000,68.731561654199993,Balochistan,GBPS Cheena Nascozai
9286,30.393130689800000,68.609773874400005,Balochistan,GBPS Khanki Sher Muhammad
9287,30.368108261100001,68.639751630999996,Balochistan,GBPS  Labour   Colony
9288,30.406555838199999,68.893373463900005,Balochistan,GBPS Cheena Dad Khan Alizai
9289,30.379264514300001,68.578813208699998,Balochistan,GBPS Killi Fateh Khan Road Len
9290,30.221717456899999,68.662074602199993,Balochistan,GBPS  Rabat Nali Qadar Dad Baloch
9291,30.060054756700001,68.898230086200002,Balochistan,GGPS Nimki Alla-Abad
9292,30.113072324699999,68.864375091599996,Balochistan,GGPS Manzai Luni
9293,30.263895933899999,68.466246714799993,Balochistan,GBPS Baghow Dumar Sanjavi
9294,30.059136648900001,68.842324199399997,Balochistan,GGPS  Shadi Khan  Jahangeer Sher
9295,30.154273197999999,68.532334812499997,Balochistan,GGPS  Jungel Abdul Rehman
9296,30.147236102499999,68.565852246899993,Balochistan,GGPS Said Abad Jaffer Shah
9297,30.015605295899999,68.644747562299997,Balochistan,GGPS Khala Sheher
9298,30.001146206100000,68.703262055300002,Balochistan,GGPS Killi Gamen Ismail Shaher
9299,30.397918333000000,68.814262635199995,Balochistan,GGPS Hakeem Khan Shabozi
9300,30.392700137799999,68.603432330800004,Balochistan,GGPS Khanki Abdul Malik
9301,30.334608290399999,68.709951092599994,Balochistan,GGPS Killi Poti
9302,30.270426248000000,68.298472044199997,Balochistan,GGMIDS Sarbat Sanjavi
9303,30.270128260300002,68.303903346499993,Balochistan,GGPS Sharif Abad Sinjavi
9304,30.264445838200000,68.295854077700000,Balochistan,GGPS Jilga Sinjavi
9305,30.271162194300000,68.320732480000004,Balochistan,GGPS Ander Abad Sinjavi
9306,30.066258140100000,68.846021899700006,Balochistan,GGPS Killi Haji Murad Khan
9307,30.159002638600001,68.628016258000002,Balochistan,GGPS Sirka  Cheena
9308,30.153860653700001,68.575750293699997,Balochistan,GGPS Killi Sirajodin Nasar
9309,30.178182021600001,68.567845096200003,Balochistan,GGPS Killi Tati Purana Duki
9310,30.167804351400001,68.632820392300005,Balochistan,GGPS Killi Habib Kilah
9311,30.396499539099999,68.843290914500002,Balochistan,GGPS Killi Barnima
9312,30.341400283399999,68.594874626700005,Balochistan,GGPS Tati Nasaran
9313,30.391949391400001,68.936864623100007,Balochistan,GGPS Wahar Khurd
9314,30.364537420000001,68.564292010200006,Balochistan,GGPS New Bawar
9315,30.398996368399999,68.555324361900006,Balochistan,GGPS Commissioner Colony
9316,30.408933354599998,68.527356253099995,Balochistan,GGMIDS Shah Karaiz Habib Ullah
9317,30.372392141700001,68.591892070699998,Balochistan,GBPS Hashmi Muhallah
9318,30.393491701500000,68.611535036099994,Balochistan,GBPS Zahoor Abad
9319,26.875338401699999,64.033936359300000,Balochistan,GBPS Dazian Noke Abad
9320,26.963641602799999,64.111026863500001,Balochistan,GGPS Tar Office No.4
9321,26.975821219200000,64.094435170599994,Balochistan,GGPS Babu Muhallah Chitkan
9322,27.003553196599999,64.137971803300005,Balochistan,GGPS Goth Bahadur Washbood
9323,26.774266612000002,64.236827669299998,Balochistan,GGPS Satha Kun-Ar Gawargo
9324,26.994690676299999,64.109714552900002,Balochistan,GGPS Dad Muhammad Goth Garamkan
9325,26.644917168599999,63.474797742800000,Balochistan,GGPS Din Muhammad Bazar Proom
9326,27.008112517600001,64.122371556299996,Balochistan,GGPS Hussain Abad Garmkan
9327,26.769356381800002,64.175930697599995,Balochistan,GGPS Jumma Khan Bazar Gawargo
9328,26.776928975899999,64.266740072000005,Balochistan,GGPS Jo-E-Sar Gawargo
9329,27.011867134500001,64.091574859700003,Balochistan,GGPS Nawab Abad Khudabadan
9330,26.957423184600000,64.088922083900002,Balochistan,GGPS Karim Abad Chitkan
9331,26.981953333300002,64.051595000000006,Balochistan,GGPS Saeed Abad Tasp Murad Muhammad Bazar
9332,26.989745994500002,64.068809371300006,Balochistan,GGPS Haji Khuda Bakhsh Tasp
9333,26.970549547099999,64.147848497799998,Balochistan,GGPS Hussain Abad Sordo
9334,27.001487605000001,64.109591032599994,Balochistan,GGPS Karim Abad Garamkan
9335,26.996539359500002,64.131918334800005,Balochistan,GGPS Hamal Abad Washbood
9336,26.952123394000001,64.038691326199995,Balochistan,GGPS Essai Kor
9337,27.009274994199998,64.086693644400000,Balochistan,GGPS Hassain Abad Khudabadan
9338,26.762875654799998,64.114120352699999,Balochistan,GGPS Mazdalu Gawargo
9339,26.754025613700001,64.205279107699994,Balochistan,GGPS  H Atakabad Gawargo
9340,26.965613427200001,64.066189386999994,Balochistan,GGPS  Kahanzangi
9341,27.005562435800002,64.150987003400004,Balochistan,GGPS Nehal Abad Washbood
9342,26.984436165300000,64.137633036899999,Balochistan,GGPS Aziz Abad Sordo
9343,26.935344601400001,64.736178735899998,Balochistan,GGPS Grooki Zealak Gichk
9344,27.009239999999998,64.038568333300006,Balochistan,GGPS Community Kohoran Sabz
9345,26.975047281700000,64.106680991800005,Balochistan,GGPS Lohari Gichk
9346,26.856704919399998,63.498143947000003,Balochistan,GGPS Gar
9347,26.935392871500000,64.736270742900004,Balochistan,GGPS Siah Dumb
9348,26.942080940000000,63.958411992700000,Balochistan,GGPS Abdul Qadar Kallag
9349,26.953916534499999,63.938436389499998,Balochistan,GGPS Shey Hassan Kallag
9350,30.419381537300001,68.483665680599998,Balochistan,GBPS Manzaki Abdul Wahab
9351,25.994410592099999,63.078138012899998,Balochistan,GGCSP  Din Muhammad Muhallah Absar
9352,29.361952137999999,65.639132866899999,Balochistan,GGMIDS Qabool
9353,29.315920119499999,64.681697870999997,Balochistan,GGPS Killi Haji Nehal Khan Dus
9354,29.627724145599998,65.564468438000006,Balochistan,GGPS Naseer Ahmed(Sa
9355,29.451291043299999,65.965681898599996,Balochistan,GGPS Killi Baghak Manzoor
9356,29.391224967700001,65.934598411200000,Balochistan,GGPS Sufi Abad
9357,28.829290307800001,64.390889745999999,Balochistan,GGPS Sia Jungal
9358,29.628668933400000,65.990782306900002,Balochistan,GGMIDS Muhammad Yousaf
9359,29.588704393400000,65.995532830700000,Balochistan,GGPS Muhallah Waris
9360,29.683283492499999,65.888307891300002,Balochistan,GGPS Killi Sobdar Mohammad Khan
9361,27.164896120000002,65.645394120000006,Balochistan,GGPS Gorkhai
9362,28.580581537899999,65.431121435300000,Balochistan,GGPS Ward No.7
9363,27.972054270899999,65.798393550800000,Balochistan,GGPS Killi Murad Khan
9364,27.897592718500000,65.789449226700000,Balochistan,GGPS Killi Choat
9365,28.017426823099999,65.771786094999996,Balochistan,GGPS Chakar Soal
9366,28.557650309900001,65.575023564999995,Balochistan,GGMIDS Kainan Dad Khuda
9367,28.578105735600001,65.408732098200005,Balochistan,GGPS Qadar Abad Town
9368,28.537971250799998,65.431903530800000,Balochistan,GGPS Latarh
9369,28.608653379300002,65.411533441200007,Balochistan,GGPS Jozan
9370,28.404848277199999,65.404654495200006,Balochistan,GGPS Kootan
9371,28.558795017100000,65.551454051099995,Balochistan,GGMIDS Killi Ali Muhammad Kanian
9372,30.612960054900000,66.929470588599997,Balochistan,GBPS Killi Mian Haikalzai
9373,30.705711305700000,67.070915049800007,Balochistan,GBPS New Zarr Manzaki
9374,30.422011710000000,67.048014309999999,Balochistan,GBPS Killi Ghulam Muhammad Bazayi
9375,30.979605517300001,67.304152130399999,Balochistan,GBPS Killi Azeem
9376,27.055569890000001,65.532369380000006,Balochistan,GGPS Killi Qambrani Banser Mashkay
9377,27.084628179999999,65.544172480000000,Balochistan,GGPS Shariki
9378,28.447908355300001,68.190617435999997,Balochistan,GGPS Goth Sabzali
9379,28.573867025599998,68.238834073700005,Balochistan,GGPS Siddique Bangulzai
9380,28.312114333400000,68.223092689699996,Balochistan,GGPS Abdul Razzaq Umrani
9381,28.283775754299999,67.898387084199996,Balochistan,GGPS Haji Sher Muhammad Botani
9382,28.238265386100000,67.948485890499995,Balochistan,GGPS Pania Khan Umrani
9383,28.315590702200002,67.976429585100007,Balochistan,GGPS Maher Ali Umrani
9384,28.541375770700000,68.348574897500001,Balochistan,GGPS Nabi Bakhsh Banghar
9385,28.546264917100000,68.394079287699995,Balochistan,GGPS Abdul Rashid(Mehran Khan Umarani)
9386,28.523383690700001,68.364782717500006,Balochistan,GGPS Syed Mahmood Shah
9387,28.400740609900001,67.985751352199998,Balochistan,GGMIDS Haji Muhammad Alam
9388,28.485735877900002,67.997294412599999,Balochistan,GGMIDS Ayaz Ali Manjhoo
9389,28.493722445400000,68.127900568499996,Balochistan,GGPS Ghulam Muhammad Sarpara
9390,28.588710541099999,68.263482787499996,Balochistan,GGPS Haji Khan Panhwar
9391,28.500194850700002,68.082690266000000,Balochistan,GGPS Zahoor Hussain Manjhoo
9392,28.431793467300000,68.143555623599994,Balochistan,GGPS Muhammad Muhammad Hussni
9393,28.602911603599999,68.320287482099999,Balochistan,GGMIDS Sohal Bughti
9394,26.249883088200001,66.352165270499995,Balochistan,GGMIDS Rahmatullah Acharani
9395,26.233984283000002,66.289476819000001,Balochistan,GGPS Balochi Kun
9396,26.010954357599999,66.531348283599996,Balochistan,GGPS Sukkun
9397,26.231723591000002,66.355040680700000,Balochistan,GGPS Ibrahim Bug
9398,26.210292919699999,66.370212485099998,Balochistan,GGMIDS Kumacha
9399,26.223537463700001,66.360874686299994,Balochistan,GGPS Burria
9400,26.230724308799999,66.338729952999998,Balochistan,GGPS Gozani Bela
9401,26.198849398000000,66.306800523500002,Balochistan,GGPS Hashim Dharar
9402,25.808184927700001,66.598684428499993,Balochistan,GGPS Choota Goth
9403,25.806736751700001,66.623080974600001,Balochistan,GGPS Hindu Muhallah
9404,25.822508895799999,66.604299900399994,Balochistan,GGPS Gub Kori
9405,25.412777440199999,66.676524905799994,Balochistan,GGPS Ishaque Goth Winder
9406,25.423024760899999,66.684974009300007,Balochistan,GGPS Mian Goth  Winder
9407,28.506672341200002,65.369296596300003,Balochistan,GGPS Gazzi
9408,25.303312722099999,66.700922351700001,Balochistan,GGCSP Allah Bakhsh Bizenjo
9409,25.445364318799999,66.675459040099994,Balochistan,GGMIDS Rana Bitt
9410,25.040521100199999,66.915364160799996,Balochistan,GGMIDS Haji Ibrahim Sheikh
9411,25.044324564099998,66.880288754000006,Balochistan,GGPS Jam Yousaf Colony
9412,25.126089267299999,66.737302805699997,Balochistan,GGCMPS Muhallah Barkat
9413,27.798044823300000,66.451578738500004,Balochistan,GBPS Saeezi Ferozabad
9414,25.507948424799999,62.825544147700001,Balochistan,GGPS Chillery
9415,30.620181291200002,67.358595069600000,Balochistan,GGPS Panaki Khanozai
9416,30.677480200000002,67.423963799999996,Balochistan,GGPS Stoora Aghbargai
9417,28.489494663799999,66.253516026499994,Balochistan,GGPS Killi Mirwani
9418,26.300542354400001,63.076973491200000,Balochistan,GGMIDS  Muhammad Abad Buleda
9419,30.407526966900001,68.697909468399999,Balochistan,GBPS Sagi Dargai Kudezai
9420,30.404894199899999,68.631173747199995,Balochistan,GBPS Ragha Zangiwal Kudezai
9421,30.856975467600002,70.188254251199993,Balochistan,GGPS Haji Nisar Jaffar Drug
9422,28.547526219500000,67.447852872300004,Balochistan,GBPS Rahoja Shah Naw
9423,28.597223209399999,67.428389377599999,Balochistan,GBPS Khanjiani
9424,28.714564236099999,67.697985581200001,Balochistan,GBPS Amiro
9425,28.664019072100000,67.373581394699997,Balochistan,GBPS Hamza Khan Phat
9426,28.603392994299998,68.445729318100007,Balochistan,GGPS Deh Ghari
9427,28.429113165400000,68.308187846500005,Balochistan,GBPS Muhammad Bakhsh Perkani
9428,28.273562374099999,68.073328524700003,Balochistan,GGPS Faqir Muhammad Abroo
9429,28.181436420000001,68.038503570000003,Balochistan,GGPS Shaheed Murad Colony
9430,28.408694815400001,68.379400545300001,Balochistan,GGPS Dil Murad Umrani
9431,28.491990018700001,68.732809350400004,Balochistan,GGPS Feroz Khan Kanrani
9432,28.385118381500000,68.281417065599996,Balochistan,GGPS Manzoor Ahmed Khosa
9433,28.435331827100001,68.872035271499996,Balochistan,GGPS Tagia Khan Nandwani
9434,28.540567916499999,68.571851914199996,Balochistan,GGPS Noz Bund
9435,28.701576196500000,67.398554804200003,Balochistan,GGPS Qazi Ismail
9436,28.175962939800002,67.415804742899994,Balochistan,GGPS Dhoreri
9437,28.229180101200001,67.507446084999998,Balochistan,GGPS Wahi Sheehik
9438,28.289606406499999,67.448576173899994,Balochistan,GGPS Mirzani Muhallah
9439,28.279604447800001,67.465415232699996,Balochistan,GGPS Shah Nawaz Chan
9440,29.838541909400000,66.846337860500000,Balochistan,GGPS Ladha Sharif
9441,29.621420406999999,67.042020942099995,Balochistan,GGPS Abdul Majeed Isplanji
9442,29.918520090600001,66.950547978700001,Balochistan,GGMIDS Khaliq Abad Dasht
9443,26.337188672500002,64.918059957899999,Balochistan,GGPS Sari Malar
9444,27.115917690000000,65.568474499999994,Balochistan,GGPS Muhallah Shahwani Karki
9445,26.015293949400000,63.879615621799999,Balochistan,GGHS  Darmakol Pidak
9446,26.010740502800001,63.061179946000003,Balochistan,GGPS Abdul Rab Muhallah
9447,26.073799536700001,62.675748538800001,Balochistan,GGPS Churbuk
9448,26.004908452399999,63.866708719199998,Balochistan,GGPS Thalsar Hoshab
9449,26.028242185500002,62.967124740599999,Balochistan,GGPS  Bogan
9450,26.301985971600001,63.140746507800003,Balochistan,GBPS Dumbani Buleda
9451,29.591195848800002,65.541230187200000,Balochistan,GGPS Khan Muhammad E
9452,30.471956943999999,67.710676933399995,Balochistan,GGPS Killi Azam Manna
9453,30.461773026300001,67.731891081499995,Balochistan,GGPS Malkana Manna
9454,30.334354712000000,67.751004954300001,Balochistan,GGPS Dozakh Tangi (Shah Alam)
9455,29.881483917800001,66.865235163600005,Balochistan,GGPS Shahozai
9456,29.035528217000000,69.156449944599999,Balochistan,GGMIDS Killi Bahar Khan
9457,30.443899200000001,67.023449799999995,Balochistan,GGPS Sheikhan Bostan
9458,25.424991960000000,62.880796994299999,Balochistan,GGPS Raheelo Kulanch
9459,25.091262579900000,61.775287885099999,Balochistan,GGPS Okar
9460,25.203299719000000,62.342446125300000,Balochistan,GGHS Jally Door
9461,25.128828826900001,62.326296070700003,Balochistan,GGHS Bakhshi Colon
9462,25.269752903699999,63.471739673800002,Balochistan,GGHS Babar Shoor
9463,25.249365821400001,63.462923858899998,Balochistan,GGMIDS Prahage   Mulla
9464,25.264466988799999,63.473564392199997,Balochistan,GGPS Mir Rahmat Muhl
9465,25.335979264799999,61.771949858299998,Balochistan,GGPS Kaldan
9466,25.049784380599998,61.745956571800001,Balochistan,GGPS Talsar Bazar
9467,25.246354364999998,63.245722794400002,Balochistan,GGMIDS Chur Bandar
9468,25.371472308100000,62.980952341699997,Balochistan,GGPS Kanda Sol
9469,25.559314641200000,62.763598022099998,Balochistan,GGMIDS Chibwari
9470,29.466757912300000,69.586083053799996,Balochistan,GGPS Killi  Sher Ali  Shambani
9471,29.170056147299999,68.134051068500000,Balochistan,GBPS Hiju Machhi
9472,30.422403097000000,68.862033069800006,Balochistan,GBPS Khalaq Sharan Hamzazai
9473,30.364755557199999,68.545433254200006,Balochistan,GBPS Bawar Wali Muhammad
9474,28.386974283800001,68.013740495099995,Balochistan,GGPS Sardar Akbar Khan Umrani
9475,28.603120066999999,68.413034033700001,Balochistan,GGPS Sardar Khan Khosa
9476,28.544453858499999,68.274194531399999,Balochistan,GGPS Mir Khan Umrani Ward No 4
9477,28.491081306300000,68.046728211499996,Balochistan,GGPS Nabi Bakhsh Bohar
9478,28.609821826499999,68.359588325700003,Balochistan,GGPS Pir Bakhsh Sher
9479,28.346033831600000,68.000055486099996,Balochistan,GGPS Lutaf Ali Umrani
9480,28.378000929700001,67.973296118999997,Balochistan,GGPS Habib Ullah Umrani
9481,28.541655492699999,68.215951118899994,Balochistan,GGPS Ghulam Rasool Treen
9482,28.206876430000001,68.089596290000003,Balochistan,GGPS Saad Ullah Dushti
9483,28.171962580199999,68.047581994699996,Balochistan,GGPS Lower Muhallah Noor Muhammad Parwan
9484,28.516791275900001,68.559747644799998,Balochistan,GGPS Yaseen Abad Khosa
9485,28.426591209400002,68.744143418799993,Balochistan,GGPS Juma Khan Mangal
9486,28.384103898900001,68.322358054299997,Balochistan,GGPS Noor Khan Bugti
