FID,fclass,name,X,Y
19904,bank,Bank Al Falah - ATM,67.060354399999994,24.876352199999999
19905,bank,Burj Bank Limited - ATM,67.060271499999999,24.876392500000001
19906,bank,Dawood Islamic Bank,67.060160600000003,24.876447500000001
19907,bank,Dawood Islamic Bank - ATM,67.060124400000007,24.876470800000000
19908,clothes,ISM Fabric,67.059944599999994,24.876539699999999
19909,bank,Meezan Bank,67.059582700000007,24.876754699999999
19910,bank,Meezan Bank - ATM,67.059555900000007,24.876771600000001
19911,car_dealership,Shan Motorz,67.059522000000001,24.876798099999998
19912,bank,MCB Bank - ATM,67.058822699999993,24.877457000000000
19913,bank,HBL Bank,67.058875000000000,24.877495300000000
19914,community_centre,"Maritime Convention Hall, Karsaz",67.090423000000001,24.884506900000002
19915,community_centre,Bahria Auditorium,67.089335199999994,24.888000399999999
19916,travel_agent,MARKS TRAVELS,67.072051299999998,24.901973200000000
19917,furniture_shop,Amer furniture Deco Era,67.070584299999993,24.903224500000000
19918,pharmacy,Alam Medicos,67.069230200000007,24.906380299999999
19919,school,Grand Public School,67.069443800000002,24.906721399999999
19920,restaurant,Samad Pyala Hotel,67.068976199999994,24.906644000000000
19921,bank,Faysal Bank,67.060212300000003,24.908543099999999
19922,furniture_shop,Skyline Furniture,67.059814000000003,24.908576000000000
19923,furniture_shop,Mubeen Furniture,67.059067299999995,24.908691600000001
19924,furniture_shop,Kaaba Office Furniture,67.059277899999998,24.908661100000000
19925,drinking_water,IWT Enterprises,67.058697499999994,24.908701199999999
19926,furniture_shop,Hanif Furniture,67.058544400000002,24.908692800000001
19927,bank,Bank Al Habib,67.055891599999995,24.920372300000000
19928,school,Little Folks School,67.049467399999997,24.928460399999999
19929,school,Childrens Educational Centre,67.048338599999994,24.928694799999999
19930,car_dealership,H M Motors,67.058794199999994,24.877343100000001
19931,car_dealership,Auto Corporation,67.058789599999997,24.877326100000001
19932,car_dealership,4x4 Motors,67.058764999999994,24.877285900000000
19933,car_dealership,Auto Craft,67.058763900000002,24.877366400000000
19934,car_dealership,SS Enterprises,67.058715500000005,24.877389300000001
19935,car_dealership,4x4 Automobiles,67.058679299999994,24.877403699999999
19936,car_dealership,Car Trade Company,67.058751799999996,24.877473500000001
19937,kindergarten,Mama Baby Care School Cambridge Campus,67.057063099999993,24.877810499999999
19938,car_dealership,City Cars Centre,67.057810200000006,24.875994899999998
19939,car_dealership,Homeland Transport Company,67.056423499999994,24.873913200000001
19940,car_dealership,Faisal Motors,67.056039999999996,24.874009300000001
19941,bank,MCB Bank - ATM,67.055472699999996,24.874307399999999
19942,kindergarten,Al Yaqeen Junior Campus ALYES,67.056074899999999,24.874606700000001
19943,car_dealership,New Enterprise Six,67.055876400000002,24.874505700000000
19944,car_dealership,Auto Xpert,67.055577299999996,24.874255099999999
19945,bank,Bank Al Habib - ATM,67.055462000000006,24.874076200000001
19946,school,Meritorious Schools Network,67.054204200000001,24.875650100000001
19947,school,Green Island Foundation School,67.054416599999996,24.875989499999999
19948,car_dealership,Al-Rauf,67.053375799999998,24.875442700000001
19949,community_centre,Marriage Lawn,67.059459700000005,24.924068999999999
19950,bank,Standard Chartered Bank,67.061347299999994,24.925597199999999
19951,community_centre,Uzma Lawn,67.061546199999995,24.925713399999999
19952,community_centre,Sadaf Lawn,67.062368899999996,24.926407300000001
19953,school,Greenland Public School,67.061319400000002,24.930168099999999
19954,beauty_shop,Depilex,67.061687300000003,24.930429300000000
19955,community_centre,Janus Banquet,67.060829499999997,24.931192400000000
19956,community_centre,Jilani Marriage Point,67.060481899999999,24.931594199999999
19957,school,The Zeal School,67.059910700000003,24.931599800000001
19958,school,Stanmore School,67.059552900000000,24.931972099999999
19959,school,The Times School,67.059648499999994,24.932471700000001
19960,community_centre,Sana Sania's Banquet,67.057503999999994,24.934112200000001
19961,school,The City Nursery - I F.B Area,67.057894200000007,24.934265199999999
19962,restaurant,Dehli Foods,67.054180700000003,24.937544400000000
19963,playground,Noor Ground,67.052456899999996,24.875277900000000
19964,school,The Karachi Generation School,67.052558899999994,24.869750400000001
19965,supermarket,Hut K Store,67.051914800000006,24.869435700000000
19966,supermarket,Chacha Shop-Sultan,67.052196400000000,24.869078800000000
19967,bank,Habib Metro Bank - ATM,67.051540200000005,24.868268499999999
19968,car_dealership,Zaman Motor Co,67.050950999999998,24.867892500000000
19969,bank,Habbib Bank Limited - ATM,67.050347400000007,24.869106800000001
19970,car_rental,Sunshine Rent A Car,67.050345600000000,24.869464700000002
19971,restaurant,Charcoal Bar B Que And Grill Resturaunt,67.094891500000003,24.756673400000000
19972,restaurant,Deewan-e-Khass,67.094773500000002,24.756546799999999
19973,restaurant,La Mamma - Mövenpick Hotel,67.026043500000000,24.846539400000001
19974,restaurant,Gourmet Shop,67.025960299999994,24.846201099999998
19975,florist,Zerritta Flowers,67.025590199999996,24.846352000000000
19976,bank,National Bank of Pakistan - ATM,67.048332799999997,24.871214599999998
19977,post_office,TCS Express Center,67.048300100000006,24.871201899999999
19978,restaurant,Piccolo Uccello,67.074733499999994,24.800880700000000
19979,restaurant,Solen Istanbul Grill,67.030064699999997,24.860064399999999
19980,restaurant,Pukar Foods,67.070028500000006,24.861867400000001
19981,restaurant,Golden Dragon Chinese Cuisine,67.066896000000000,24.833821600000000
19982,fast_food,Noorani Burger,67.067488699999998,24.833162000000002
19983,fast_food,Hanifia,67.030187200000000,24.827018500000001
19984,fast_food,Spicy Chicken,67.026990499999997,24.826943900000000
19985,fast_food,Chick N Chips,67.026592500000007,24.826867499999999
19986,atm, ,73.078065499999994,33.735426099999998
19987,convenience,Sindh Store,67.017383300000006,24.810776100000002
19988,college,Ziauddin Intermediate College,67.041926300000000,24.925747000000001
19989,school,TIN School of Excellence,67.043514099999996,24.926712299999998
19990,fast_food,Arabic Shawarma,67.040076400000004,24.929235500000001
19991,restaurant,Shinwari Grill Bar B Que & Restaurant,67.134762899999998,24.991619400000001
19992,restaurant,Mir chakar khan borohi Hotel,67.140627199999997,24.995544299999999
19993,restaurant,Highway Cook Restaurant,67.186210500000001,24.987587999999999
19994,bank,Bank AL Habib Ltd.,67.212506000000005,24.982884200000001
19995,post_office,TCS,67.212759500000004,24.982385799999999
19996,restaurant,Fries n Dips Malir Cantonment,67.205613999999997,24.952110200000000
19997,library,Ghalib Library,67.031915299999994,24.910199100000000
19998,bank,The Bank of Punjab,73.115349100000003,31.419136300000002
19999,bank,Allied Bank,73.122758500000003,31.426977000000001
20000,bank,MCB,73.116576600000002,31.420386400000002
20001,shoe_shop,Bata,73.112626500000005,31.406629200000001
20002,bank,Bank of Punjab,73.105627999999996,31.415101900000000
20003,fast_food,Hardees,73.105565900000002,31.402177600000002
20004,fast_food,KFC,73.112533999999997,31.406580099999999
20005,bank,Standard Chartered Bank,73.111443100000002,31.415526100000001
20006,restaurant,Chenab Bar B Q & Restaurant,73.123460100000003,31.427069800000002
20007,clothes,Sitara Studio,73.123702399999999,31.427917099999998
20008,school,Oxford Academy & School,73.123368999999997,31.426894900000001
20009,restaurant,Khayyam Marriage Hall,73.110162700000004,31.414970000000000
20010,hospital,Riphah International Dental Hospital University,72.958421200000004,33.652430400000000
20011,hospital,Sahil Medical Centre,67.072907099999995,24.831547300000000
20012,restaurant,Indian Kitchen,67.070116200000001,24.861867199999999
20013,restaurant,Hot N Pepper,67.066648299999997,24.819773800000000
20014,restaurant,Meerut Kabab House,67.066688099999993,24.819835200000000
20015,restaurant,Qandhari Naan Centre,67.066218800000001,24.820280799999999
20016,golf_course, ,67.345483299999998,24.838098899999999
20017,golf_course,ASCC Golf Coure,67.385370699999996,24.830984699999998
20018,fast_food,Subway - Ocean Mall,67.035764700000001,24.823963200000001
20019,restaurant,New Chopstix Restaurant,67.050182800000002,24.814229300000001
20020,restaurant,Ginoginelles,67.050059200000007,24.811749100000000
20021,fast_food,Mr Juice,67.050761899999998,24.812618600000000
20022,restaurant,Yemek,67.050665400000000,24.812825600000000
20023,restaurant,Burger House,67.050448099999997,24.812791499999999
20024,restaurant,Madina Resturant,67.009832099999997,24.903472099999998
20025,restaurant,Zaiqa Restaurant,67.090297300000003,24.753797200000001
20026,library,Korangi Library,67.162146100000001,24.828809600000000
20027,pharmacy,Asim Medical Store,67.163926099999998,24.828964700000000
20028,library,PN Central Library,67.089040699999998,24.887149500000000
20029,library,Defence Central Library,67.060357100000004,24.831154699999999
20030,library,Junaid Akram Library,67.065406999999993,24.794067699999999
20031,restaurant,14th Street Pizza,67.065860299999997,24.794412200000000
20032,library,British Council Library,67.030524400000004,24.817214300000000
20033,library,Karachi Metropolitan Library,67.029603399999999,24.821560699999999
20034,library,ICAP CITY CAMPUS and Library,67.081590199999994,24.907111199999999
20035,restaurant,Asghar Bawarchi,67.081291300000004,24.906919599999998
20036,bank,Bank Islami Pakistan Limited,67.081654400000005,24.907170499999999
20037,library,Engr Abul Kamal Library,67.111011700000006,24.933095399999999
20038,library,Nasir Arif Hussain Memorial Library and Research Centre,67.068002199999995,24.934920300000002
20039,school,Headstart Montessori,67.049307600000006,24.942885000000000
20040,beauty_shop,Depilex Beauty Clinic,67.048585299999999,24.943100900000001
20041,community_centre,Oasis Banquet Hall,67.049252100000004,24.943958899999998
20042,library,Dr. Ainur Raza library,67.026466799999994,24.805153700000002
20043,library,Sharfabad Bedal Library,67.065302099999997,24.882126400000001
20044,library,Gymkhana Library,67.027606000000006,24.849451800000001
20045,car_dealership,Audi Karachi,67.029204800000002,24.849304100000001
20046,restaurant,Tung Nan Restaurant,67.057568300000000,24.869543499999999
20047,restaurant,BHOLU,67.026421799999994,24.805176500000002
20048,restaurant,Bismillah Biryani Center,67.026298400000002,24.805286100000000
20049,restaurant,Dastarkhwan Bar BQ Restaurant,67.116462400000003,24.899196300000000
20050,restaurant,BAR B Q Classique Restaurant,67.116435600000003,24.899310700000001
20051,restaurant,Lavish Dine Restaurant,67.116518799999994,24.899016300000000
20052,furniture_shop,Burj Italiano - Official,67.049248700000007,24.794145000000000
20053,restaurant,ChaChaJee-Dolmen Mall Hyderi,67.040522800000005,24.935495199999998
20054,fast_food,One Potato Two Potato -Dolmen Mall Hyderi,67.040498600000006,24.935469300000001
20055,mall,Saima Paari Mall,67.040232300000000,24.935069599999999
20056,clothes,Khaadi - Dolmen Mall Hyderi,67.040378500000003,24.935331099999999
20057,clothes,Sana Safinaz-Saima Paari Mall,67.040285900000001,24.935117099999999
20058,clothes,Outfitters -Saima Paari Mall,67.040144200000000,24.934966800000002
20059,clothes,Chicoo Baby -Saima Paari Mall,67.040357000000000,24.935185100000002
20060,restaurant,Naulakha Awan Mianwali Quaidabad,67.338836299999997,24.789948400000000
20061,restaurant,Hikmat Awan & quaidabad,67.339581899999999,24.789193200000000
20062,bank,Askari bank port qasim branch,67.340031800000006,24.788740099999998
20063,bank,Askari bank - ATM,67.339906999999997,24.788832899999999
20064,restaurant,Tariq Hotel Port Qasim,67.340753100000001,24.788159000000000
20065,restaurant,Côte Rôtie,67.036541400000004,24.833165699999999
20066,school,Karachi Public School - Korangi,67.101683899999998,24.816972499999999
20067,library,Khumaini Library,67.035492500000004,24.877499300000000
20068,library,Molana Muhammad Ali Johar Library,67.078462999999999,24.897988200000000
20069,library,V M Library,67.074603499999995,24.885345399999999
20070,library,Public Library KMC,67.020946800000004,24.859455300000000
20071,library,Nazeer Hussain Library Korangi Karachi,67.141641000000007,24.829052500000000
20072,library,Haji Naji Library,67.034724699999998,24.874413100000002
20073,library,Gulshan Library,67.087151199999994,24.903169399999999
20074,library,Gulshan e Iqbal Library,67.074230799999995,24.903845799999999
20075,library,KMC Library,67.196049000000002,24.840468300000001
20076,library,Mansoora Library,67.070362500000002,24.927063100000002
20077,library,Khushal khan khattak librar,67.195807599999995,24.855640300000001
20078,library,Syed Ahmed Ashraf Library,67.034576299999998,24.897093999999999
20079,library,Kiran Library Lyari,66.993861899999999,24.861014600000001
20080,library,Al-Zahra S.A. Library,67.197536499999998,24.882110900000001
20081,library,Colonel Muhammad Khan Library,67.065090499999997,24.935459699999999
20082,park,Khushi Lawn,67.065069699999995,24.934889900000002
20083,park,Markaz-e-Khail-o-Saqafat,67.064069500000002,24.935713900000000
20084,library,Mohammad Qasim Memorial Library,67.311964900000007,24.931241900000000
20085,library,Khatam-e-Nabuwat Library,66.989785499999996,24.915892100000001
20086,library,S.M.G Library,67.242364400000000,24.870649799999999
20087,library,Military Station Library,67.211004000000003,24.943564400000000
20088,library,Library,67.207073100000002,24.927346600000000
20089,park,Tikon Park,67.206984500000004,24.927533000000000
20090,library,Benazir Sachal Library,67.134372900000002,24.953872300000000
20091,restaurant,Cafe Karachi Restaurant,67.103691799999993,24.818636699999999
20092,school,Karachi Public School,67.103206299999997,24.817582500000000
20093,atm, ,67.105204499999999,24.818612300000002
20094,atm, ,67.105715599999996,24.818218200000000
20095,atm, ,67.106465200000002,24.817736400000001
20096,convenience,Honey Cigarette shop,67.107312699999994,24.817115099999999
20097,bakery,Kamran e Shireen,67.107977899999995,24.816735300000001
20098,clothes,Atif Garments Shop,67.106996199999998,24.816579500000000
20099,bakery,Super Star Bakery,67.106658300000007,24.816155899999998
20100,bakery,Yasin Bakers,67.107242999999997,24.816304400000000
20101,convenience,Mujjtba Nimko & Dry Furit,67.107028400000004,24.816087700000001
20102,fast_food,Ideal Burger & Fast Food,67.108176400000005,24.816655000000001
20103,computer_shop,Mustafa Computer,67.107473700000000,24.815924599999999
20104,restaurant,Yumdish,67.108136200000004,24.815695800000000
20105,cafe,Bismillah Cafe,67.108750400000005,24.816275200000000
20106,bank,Kiosk e Sahulat,67.108211299999994,24.815578899999998
20107,restaurant,Chaska Maska Grills,67.107882599999996,24.814298200000000
20108,cafe,Cafe Abaseen,67.109604599999997,24.815563600000001
20109,bank,Zarai Taraqyati Bank,67.110395900000000,24.815420000000000
20110,cafe,TIH Canteen / Cafeteria,67.112056100000004,24.816333400000001
20111,bank,Habib Qatar International Exchange,67.111739600000007,24.814639000000000
20112,community_centre,Zamzam Palace,67.111916699999995,24.814449100000001
20113,cafe,New Quetta Sitara Cafe,67.112909099999996,24.813952400000002
20114,butcher,Khizer Poultry,67.124179699999999,24.807792800000001
20115,police,HQ Rapid Response Force,67.130675999999994,24.803721899999999
20116,atm, ,67.136137000000005,24.803819300000001
20117,bank,Allied Bank,67.136759299999994,24.803283700000001
20118,cafe,KIET Cafe,67.134122700000006,24.793493000000002
20119,atm, ,67.134584000000004,24.793356700000000
20120,bank,HBL Bank,67.137239399999999,24.793039600000000
20121,atm, ,67.137271600000005,24.793037200000001
20122,school,Rana Liaquat School,67.138018099999996,24.792975700000000
20123,college,KIET Engineering Dept,67.134949500000005,24.794156300000001
20124,clothes,Khaadi - Park Towers,67.027450000000002,24.814460100000002
20125,clothes,Cambridge - Park Towers,67.026834699999995,24.814243500000000
20126,clothes,Outbreak - Park Towers,67.026845199999997,24.814160300000001
20127,restaurant,Chacha Peru - Park Towers,67.026855299999994,24.814312900000001
20128,shoe_shop,English Boot House - Park Towers,67.026876099999996,24.814104300000000
20129,clothes,Junaid Jamshed - Park Towers,67.027053899999999,24.814492699999999
20130,clothes,Bonanza - Park Towers,67.026966500000000,24.814052700000001
20131,convenience,Samsonite - Park Towers,67.027479600000007,24.814441500000001
20132,clothes,Levis - Park Towers,67.027722299999994,24.814080000000001
20133,shoe_shop,1st Step Shoe Store - Park Towers,67.026910900000004,24.814381900000001
20134,clothes,Aroshi - Park Towers,67.027668700000007,24.814166400000001
20135,clothes,Unbeatable - Park Towers,67.027732999999998,24.814033700000000
20136,jeweller,Taneez - Park Towers,67.027066500000004,24.814547399999999
20137,clothes,Nike - Park Towers,67.027732200000003,24.813991900000001
20138,shoe_shop,Sputnik - Park Towers,67.027409800000001,24.814485300000001
20139,clothes,Leisure Club - Park Towers,67.027722900000001,24.813941700000001
20140,shoe_shop,Walkeaze Shoes - Park Towers,67.027714900000007,24.813918900000001
20141,shoe_shop,Walk eaze - Park Towers,67.027275700000004,24.813959900000000
20142,beverages,Zulfi shop,73.480443399999999,34.351838499999999
20143,artwork,Green Studio Architects,74.430727099999999,31.500274099999999
20144,school,Al Aqsa Academy Secondary School,67.088984499999995,24.914037400000002
20145,restaurant,Black bean,67.082718900000003,24.908836399999998
20146,supermarket,Al-Fatah,73.116649699999996,31.411006499999999
20147,clothes,RCG,73.117181099999996,31.410619900000000
20148,fast_food,Burger King,73.117447799999994,31.410402000000001
20149,community_centre,al sadiq,73.024437399999997,33.689470900000003
20150,police,CPLC,67.126096399999994,24.838044799999999
20151,playground,Alfalah Ground,67.139627800000000,24.837263300000000
20152,park,Khwateen Park,67.133322899999996,24.827872599999999
20153,park,Gilgit Colony Park,67.138369600000004,24.815560900000001
20154,zoo,Korangi Zoo,67.158395600000006,24.827252000000001
20155,fast_food,McDonald's,67.035617999999999,24.824290000000001
20156,restaurant,Baan Thai - Ocean Mall,67.035572400000007,24.824190200000000
20157,restaurant,Kolachi - Ocean Mall,67.035436899999993,24.823953599999999
20158,clothes,Breakout - Ocean Mall,67.035412600000001,24.823863400000000
20159,jeweller,Real Jewelers - Ocean Mall,67.035408500000003,24.823847399999998
20160,clothes,Nakoosh - Ocean Mall,67.035377100000005,24.823726199999999
20161,bank,Allied Bank,67.035530399999999,24.823824800000001
20162,clothes,Shahzeb Saeed Menswear - Ocean Mall,67.035674400000005,24.824153599999999
20163,clothes,Khaadi - Ocean Mall,67.035548599999998,24.823895900000000
20164,clothes,The Diners Shop - Ocean Mall,67.035519699999995,24.823784300000000
20165,supermarket,Alpha Supermarket - Ocean Mall,67.035502800000003,24.823720999999999
20166,clothes,EGO - Ocean Mall,67.035368599999998,24.823693400000000
20167,jeweller,Craft and Culture - Ocean Mall,67.035626100000002,24.824221800000000
20168,bank,Industrial and Commercial Bank of China (ICBC) - Ocean Mall,67.035398999999998,24.823810900000002
20169,college,Government Polytechnic Institute,67.171081700000002,24.817063300000001
20170,hospital,Landhi Medical Complex,67.189714300000006,24.842756900000001
20171,playground,Norani Eidgah Ground,67.179507299999997,24.843803900000001
20172,school,Government Boys Secondary School,67.198728200000005,24.858969800000001
20173,playground,Ahsan Brothers Foot Ball Stadium,67.224664799999999,24.826194200000000
20174,clothes,Babyshop - Ocean Mall,67.035385899999994,24.823760400000001
20175,bank,Meezan Bank,67.017770999999996,24.810986499999999
20176,restaurant,Pizza & Pasta Co - Ocean Mall,67.035561999999999,24.823955200000000
20177,fast_food,London Fries - Ocean Mall,67.035538799999998,24.823869599999998
20178,food_court,Food Court - Ocean Mall,67.035523499999996,24.823800400000000
20179,toy_shop,I Know My Toys - Ocean Mall,67.035416999999995,24.823880500000001
20180,jeweller,Soneri Gems - Ocean Mall,67.035404600000007,24.823832400000001
20181,clothes,Nishat Linen - Ocean Mall,67.035553800000002,24.823915899999999
20182,clothes,Fashion Collection - Ocean Mall,67.035637500000007,24.824042500000001
20183,hospital,Cardio Surgery Centre,67.146284600000001,24.878046200000000
20184,hospital,Al-Mustafa Medical Centre Maternity Home,67.154476200000005,24.878455899999999
20185,university,Preston University,67.181368500000005,24.873240800000001
20186,hospital,Government Hospital,67.222611599999993,24.909009900000001
20187,hospital,Al Tibri General Hospital,67.225121599999994,24.885060899999999
20188,college,Al Tibri Medical College,67.224640699999995,24.885547800000001
20189,clothes,Splash,67.034053799999995,24.821765500000001
20190,clothes,Fashion Diva - Emerald Mall,67.034068800000000,24.821967300000001
20191,clothes,Lakhanifabrics - Emerald Mall,67.034060100000005,24.821784300000001
20192,clothes,Shuja Jewellers - Emerald Mall,67.034078500000007,24.821926099999999
20193,jeweller,Emerald Jewellers - Emerald Mall,67.034048299999995,24.821748899999999
20194,toy_shop,Gift n Kids - Emerald Mall,67.034041500000001,24.821728600000000
20195,jeweller,Haya Jewels - Emerald Mall,67.034077699999997,24.821994199999999
20196,jeweller,Shuja Jewellers,67.034048499999997,24.821810200000002
20197,computer_shop,Apple Studio - Emerald Mall,67.034073199999995,24.821823299999998
20198,atm, ,67.034064900000004,24.821798800000000
20199,mall,The Forum - Clifton Block 9,67.037776399999998,24.827623299999999
20200,supermarket,EBCO Supermarket - Forum Mall,67.037547799999999,24.827613100000001
20201,cafe,Chai Shai - Forum Mall,67.037472100000002,24.827546099999999
20202,fast_food,The Burger Shack - Fourm Mall,67.037475400000005,24.827486199999999
20203,toy_shop,IKnowMyToys - Forum Mall,67.037470400000004,24.827577600000001
20204,bank,Faysal Bank - Head Office,67.042145599999998,24.856713100000000
20205,college,Government City College,67.047624499999998,24.922245600000000
20206,zoo,Animal Kingdom Zoo,67.075329900000000,24.951145000000000
20207,atm, ,73.081629899999996,33.603799899999999
20208,theme_park,Dino Adventure Land - Forum Mall,67.037516600000004,24.827611699999999
20209,clothes,Rangoli Fabric Store - Millenium Mall,67.115560900000006,24.901342300000000
20210,clothes,H and S Collection - Millenium Mall,67.115585100000004,24.901291199999999
20211,clothes,Warda Designer Collection - Millenium Mall,67.115617200000003,24.901235300000000
20212,shoe_shop,Servis - Millenium Mall,67.115574300000006,24.901164699999999
20213,clothes,Kidz N Kidz - Millenium Mall,67.115429500000005,24.901218199999999
20214,clothes,Prestigious Threads - Saima Mall,67.114125900000005,24.901188999999999
20215,clothes,Basics - Saima Mall,67.114200999999994,24.901296299999998
20216,clothes,Outfitters - Saima Mall,67.114034700000005,24.901401000000000
20217,clothes,Kamaliyaat - Saima Mall,67.113898000000006,24.901254999999999
20218,clothes,Kiddy Stylez,67.113962299999997,24.901381499999999
20219,clothes,Heddle & Looms,67.113782599999993,24.901310899999999
20220,clothes,Raiment - Saima Mall,67.113812100000004,24.901252499999998
20221,clothes,KidzLine - Saima Mall,67.113857699999997,24.901381499999999
20222,clothes,Kinder's (The Kids Store) - Saima Mall,67.113659200000001,24.901332799999999
20223,clothes,KidzLine - Saima Mall,67.114013299999996,24.901233099999999
20224,supermarket,Al Sajid General Store,66.993259899999998,24.945721500000001
20225,pharmacy,Mehrun Nisa Medical Center,66.993710500000006,24.945585300000001
20226,car_wash,Sadaiy Murshid Service Station,66.987909200000004,24.942612900000000
20227,bakery,Jameel Sweets,67.011462199999997,24.943847399999999
20228,supermarket,Shani Karyana,67.015117399999994,24.943037799999999
20229,supermarket,Sheroo Karyana,67.016450500000005,24.943798999999999
20230,bakery,Allah Tawakal,67.015904300000003,24.942536799999999
20231,supermarket,Danish Karyana Store,67.015775800000000,24.942335400000001
20232,supermarket,Lala Toofan Karyana,67.014080199999995,24.941556500000001
20233,restaurant,Al Madina Biryani,67.013434200000006,24.941090500000001
20234,school,Dehli Grammar School,67.013245100000006,24.940911700000001
20235,theme_park,Bounce - Ocean Mall,67.035514199999994,24.823764700000002
20236,theme_park,Atlantis Indoor Theme Park - Ocean Mall,67.035508800000002,24.823744099999999
20237,fast_food,Noorani Chicken Tikka,67.012772200000001,24.940649199999999
20238,school, ,67.013768999999996,24.938806700000001
20239,hospital,fatmah hospital,67.014419500000002,24.939125600000001
20240,clothes,Junction Garments,71.921404699999997,30.297661800000000
20241,restaurant,Cibo Fried Chicken & Pizza,74.553458699999993,32.517370499999998
20242,restaurant,New Dua Resturant,67.036697700000005,25.080151300000001
20243,gift_shop,Himarat Gift Center,67.035821499999997,25.080053899999999
20244,wayside_shrine,Syyeda  Rashida Iffat Azeemi Shrine,67.050560899999994,25.076015800000000
20245,cafe,Cafeteria,67.007343500000005,25.083138300000002
20246,college,Hamdard College of Medicine and Dentisry,67.005672500000003,25.083041200000000
20247,restaurant,Hamdard School Canteen,67.014287199999998,25.088464500000001
20248,college,Government Degree College,67.052777699999993,24.965560499999999
20249,school,Falcon House Grammer School,67.056311100000002,24.982603000000001
20250,college,Goverment College For Women,67.079207800000006,24.980480700000001
20251,hospital,Muslim Khatri Charitable Hospital,67.083096699999999,24.975965299999999
20252,post_office,New Karachi Post Office,67.070362200000005,24.974213899999999
20253,college,Government Degree Boys College,67.069710499999999,24.986562500000002
20254,school,Govt Boys Secondary School Moonlight,67.083600700000005,24.993398100000000
20255,clothes,Awais Cloth Center,67.013215299999999,24.935113800000000
20256,bank,HBL Bank,67.012978099999998,24.935229300000000
20257,bank,HBL Bank,67.012976499999994,24.935208899999999
20258,supermarket,Faiz Brothers General Store,67.013348500000006,24.934777600000000
20259,bookshop,AL Rehman Store and Photocopy,67.014448299999998,24.935631300000001
20260,playground,Kala Medan,67.014859900000005,24.939832700000000
20261,hairdresser,Akhtar Hairdresser,67.016522399999999,24.943362900000000
20262,park,Noorani Park,67.016546800000000,24.943757399999999
20263,college,Government Girls College Sector 7 C,67.011237399999999,24.946028299999998
20264,college,Government Mono Technical College,67.011386900000005,24.946544200000002
20265,school,Government School,67.010679900000000,24.946656000000001
20266,attraction, ,74.573089499999995,31.604653899999999
20267,restaurant,KK Cafeteria,67.009781500000003,24.945377499999999
20268,pharmacy,Akhtar Enterprises,67.009789499999997,24.944604200000001
20269,bakery,The Bhashani Sweets,67.009652700000004,24.944356100000000
20270,hairdresser,Farooq Hair Dresser,67.009379199999998,24.944324500000000
20271,hospital,Imtiaz Memorial Hospital,67.009057299999995,24.943857500000000
20272,clothes,Gulzar Fabrice,67.007582099999993,24.943439200000000
20273,clothes,HMS Haji Mehmood Hassan Saree Wale,67.007646399999999,24.944008300000000
20274,clothes,Quresha Fabrics,67.007214599999998,24.942972300000001
20275,school, ,67.006259700000001,24.947366899999999
20276,park,Bandar Park,67.004588699999999,24.944983600000000
20277,bakery,Babar Bakery,67.001987000000000,24.947736400000000
20278,playground,Shadab Ground,67.003305699999999,24.947434699999999
20279,supermarket,Tanveer General Stor,67.003299200000001,24.949109300000000
20280,school, ,67.002766600000001,24.948801199999998
20281,school,Iqra Usmania,67.002867400000000,24.948963299999999
20282,school,Rakhshinda Public School,67.002365200000000,24.950925600000001
20283,bookshop,Nazeer Book Shop,67.001979899999995,24.951001800000000
20284,pharmacy,Haziq Medicos,67.000642799999994,24.952444799999999
20285,school,Faran High School,66.999880399999995,24.954913399999999
20286,clothes,Umme Khadija,66.995695799999993,24.957930500000000
20287,school,Ghazala Public Secondary School,66.999279400000006,24.959132199999999
20288,cafe,Mama Soup - Saddar,67.032792700000002,24.859325800000001
20289,optician,Shamsi Eyewear - Saddar,67.032165100000000,24.859648300000000
20290,supermarket,Al Mustafa General Store,67.032108800000003,24.859740700000000
20291,school,Saint Patricks Girls High School,67.033998400000002,24.861573300000000
20292,school,Saint Paul High School,67.036457999999996,24.859610499999999
20293,school,Army Public School,67.038602400000002,24.860077799999999
20294,bank,NBP,67.025965999999997,24.855265899999999
20295,courthouse,Labour Court,67.026105999999999,24.855888400000001
20296,pharmacy,Quality Surgical,67.033302800000001,24.858546600000000
20297,bank,JS Bank,67.033149600000002,24.857310500000001
20298,outdoor_shop,Laeeq Ahmad Ropes Merchant and Manufacturer,71.570359199999999,34.007825799999999
20299,school,Karachi Parsi Institute,67.036058299999993,24.862506600000000
20300,clothes,Dhanak - Lucky One Mall,67.086232300000006,24.932315899999999
20301,clothes,Furor - Lucky One Mall,67.086285899999993,24.932131099999999
20302,clothes,Kids Polo Association - Lucky One Mall,67.086296700000005,24.932099399999998
20303,restaurant,Ginsoy - Lucky One Mall,67.086331500000000,24.931977799999999
20304,cafe,Dunkin' Donuts - Lucky One Mall,67.086398599999995,24.931848899999999
20305,clothes,edenrobe - Lucky One Mall,67.086095499999999,24.932790199999999
20306,fast_food,Burger Lab - Lucky One Mall,67.086092800000003,24.932962900000000
20307,shoe_shop,Hush Puppies - Lucky One Mall,67.086079400000003,24.932919099999999
20308,shoe_shop,Regal Shoes - Lucky One Mall,67.086146499999998,24.932831499999999
20309,shoe_shop,Shoe Planet - Lucky One Mall,67.086143800000002,24.932765900000000
20310,clothes,The Diners Shop - Lucky One Mall,67.086192100000005,24.932607800000000
